class;synergies__001;synergies__002;id;numid
Rogue;2088;5.0;EX1_144;365
Rogue;582;1.0;EX1_144;365
Warrior;2085;2.5;EX1_410;546
Warrior;749;2.0;EX1_410;546
Warrior;596;4.0;EX1_410;546
Warrior;855;1.0;EX1_410;546
Warrior;672;1.0;EX1_410;546
Warrior;1023;5.0;EX1_410;546
Warrior;1029;2.7;EX1_410;546
Warrior;1721;1.0;EX1_410;546
Warrior;2021;5.0;EX1_410;546
Warrior;654;1.5;EX1_410;546
Warrior;556;3.0;EX1_410;546
Warrior;2581;2.0;EX1_410;546
Warrior;1014;3.0;EX1_410;546
Warrior;1074;1.0;EX1_410;546
Warrior;825;2.0;EX1_410;546
Warrior;785;1.5;EX1_410;546
Neutral;1802;4.0;EX1_405;866
Neutral;1790;1.0;EX1_405;866
Neutral;2281;3.0;EX1_405;866
Neutral;1364;1.3;EX1_405;866
Neutral;2304;1.0;EX1_405;866
Neutral;1938;1.0;EX1_405;866
Neutral;915;2.0;EX1_405;866
Neutral;1361;3.0;EX1_405;866
Neutral;1651;1.0;EX1_405;866
Neutral;2766;1.0;EX1_405;866
Neutral;1008;2.0;EX1_405;866
Neutral;2034;2.0;EX1_405;866
Neutral;962;1.0;EX1_405;866
Neutral;2050;3.0;EX1_405;866
Neutral;2280;1.0;EX1_405;866
Neutral;943;5.0;EX1_405;866
Neutral;1804;1.2;EX1_405;866
Neutral;1935;1.8;EX1_405;866
Rogue;2258;1.0;EX1_134;1117
Rogue;2283;3.0;EX1_134;1117
Rogue;2083;1.0;EX1_134;1117
Rogue;1910;1.0;EX1_134;1117
Rogue;2084;1.0;EX1_134;1117
Rogue;2261;2.0;EX1_134;1117
Rogue;2087;1.0;EX1_134;1117
Rogue;2061;1.0;EX1_134;1117
Rogue;2279;1.0;EX1_134;1117
Priest;2033;2.0;EX1_332;1189
Priest;1658;1.0;EX1_332;1189
Priest;1693;1.0;EX1_332;1189
Priest;1753;1.0;EX1_332;1189
Priest;1367;2.0;EX1_332;1189
Priest;1371;1.0;EX1_332;1189
Priest;2079;1.7;EX1_332;1189
Priest;1366;5.0;EX1_332;1189
Neutral;268;3.0;CS2_151;69
Neutral;1941;1.0;CS2_151;69
Neutral;344;1.0;CS2_151;69
Neutral;2001;1.0;CS2_151;69
Neutral;1008;3.0;CS2_151;69
Neutral;990;1.0;CS2_151;69
Neutral;602;2.5;CS2_151;69
Neutral;640;1.0;CS2_151;69
Neutral;643;2.0;CS2_151;69
Neutral;891;1.0;CS2_151;69
Neutral;503;2.8;CS2_151;69
Neutral;2031;1.0;CS2_151;69
Neutral;415;1.0;CS2_151;69
Neutral;180;1.2;CS2_151;69
Neutral;213;1.0;CS2_151;69
Neutral;2036;1.0;CS2_151;69
Neutral;469;1.0;CS2_151;69
Neutral;348;1.0;CS2_151;69
Neutral;242;2.0;CS2_151;69
Neutral;1009;1.0;CS2_151;69
Neutral;613;1.0;CS2_151;69
Neutral;151;1.0;CS2_151;69
Neutral;915;1.0;CS2_151;69
Neutral;178;2.0;CS2_151;69
Neutral;455;1.0;CS2_151;69
Neutral;1171;2.3;CS2_151;69
Neutral;811;1.7;CS2_151;69
Neutral;2076;2.0;CS2_151;69
Neutral;2234;2.0;CS2_151;69
Neutral;496;2.0;CS2_151;69
Neutral;2011;2.0;CS2_151;69
Neutral;1804;1.7;CS2_151;69
Neutral;1008;3.0;EX1_023;34
Neutral;149;1.0;EX1_023;34
Neutral;1522;3.0;EX1_023;34
Neutral;891;2.0;EX1_023;34
Neutral;643;4.0;EX1_023;34
Neutral;1022;1.0;EX1_023;34
Neutral;140;1.3;EX1_023;34
Neutral;268;2.0;EX1_023;34
Neutral;1362;1.0;EX1_023;34
Neutral;344;3.0;EX1_023;34
Neutral;887;1.0;EX1_023;34
Neutral;943;1.0;EX1_023;34
Neutral;1009;3.0;EX1_023;34
Neutral;242;1.0;EX1_023;34
Neutral;1073;1.0;EX1_023;34
Neutral;742;1.0;EX1_023;34
Neutral;545;5.0;EX1_023;34
Neutral;2076;3.0;EX1_023;34
Neutral;755;5.0;EX1_023;34
Neutral;2304;1.0;EX1_023;34
Neutral;2053;1.0;EX1_023;34
Neutral;151;1.0;EX1_023;34
Neutral;950;1.0;EX1_023;34
Neutral;613;1.0;EX1_023;34
Neutral;178;1.0;EX1_023;34
Neutral;969;1.0;EX1_023;34
Neutral;608;1.0;EX1_023;34
Neutral;306;1.0;EX1_023;34
Neutral;1804;2.0;EX1_023;34
Neutral;186;3.0;EX1_023;34
Neutral;404;1.2;EX1_023;34
Neutral;2301;5.0;EX1_023;34
Warlock;1806;1.4;EX1_309;1100
Warlock;1786;1.5;EX1_309;1100
Warlock;1915;1.0;EX1_309;1100
Warlock;2080;1.0;EX1_309;1100
Warrior;2519;1.0;EX1_391;1074
Warrior;2278;1.0;EX1_391;1074
Warrior;2049;2.0;EX1_391;1074
Warrior;2019;1.0;EX1_391;1074
Warrior;1805;1.0;EX1_391;1074
Warrior;1108;3.5;EX1_391;1074
Warrior;2081;1.0;EX1_391;1074
Warrior;1800;1.0;EX1_391;1074
Warrior;2082;1.0;EX1_391;1074
Warrior;2280;3.7;EX1_391;1074
Warrior;2020;2.5;EX1_391;1074
Warrior;1155;1.0;EX1_391;1074
Warrior;1790;1.0;EX1_391;1074
Warrior;2283;1.7;EX1_391;1074
Hunter;811;5.0;EX1_554;455
Hunter;606;3.3;EX1_554;455
Hunter;1401;2.8;EX1_554;455
Hunter;926;1.0;EX1_554;455
Hunter;1786;1.0;EX1_554;455
Hunter;1243;1.0;EX1_554;455
Hunter;1662;4.0;EX1_554;455
Hunter;2076;1.0;EX1_554;455
Hunter;609;1.0;EX1_554;455
Hunter;976;1.0;EX1_554;455
Hunter;2053;1.0;EX1_554;455
Hunter;2052;1.0;EX1_554;455
Hunter;1261;2.0;EX1_554;455
Hunter;1241;5.0;EX1_554;455
Hunter;2491;3.0;EX1_554;455
Hunter;2060;3.0;EX1_554;455
Hunter;1281;4.5;EX1_554;455
Hunter;585;1.5;EX1_554;455
Hunter;1003;2.0;EX1_554;455
Hunter;2014;3.3;EX1_554;455
Hunter;1783;5.0;EX1_554;455
Hunter;763;1.0;EX1_554;455
Hunter;496;3.0;EX1_554;455
Hunter;2072;3.0;EX1_554;455
Hunter;1686;1.5;EX1_554;455
Hunter;2577;1.0;EX1_554;455
Hunter;985;2.5;EX1_554;455
Hunter;759;1.3;EX1_554;455
Hunter;903;2.0;EX1_554;455
Hunter;2263;1.0;EX1_554;455
Hunter;2011;3.0;EX1_554;455
Hunter;2086;1.0;EX1_554;455
Hunter;1073;5.0;EX1_554;455
Hunter;1789;3.0;EX1_554;455
Hunter;1140;2.5;EX1_554;455
Hunter;1016;1.0;EX1_554;455
Hunter;2057;5.0;EX1_554;455
Hunter;768;1.0;EX1_554;455
Hunter;2042;1.0;EX1_554;455
Hunter;700;1.0;EX1_554;455
Hunter;642;1.0;EX1_554;455
Hunter;878;2.0;EX1_554;455
Hunter;1860;2.0;EX1_554;455
Hunter;1793;3.0;EX1_554;455
Hunter;753;1.7;EX1_554;455
Hunter;2075;1.0;EX1_554;455
Hunter;932;2.0;EX1_609;814
Hunter;995;2.3;EX1_609;814
Hunter;993;1.0;EX1_609;814
Hunter;1783;4.3;EX1_609;814
Hunter;915;3.0;EX1_609;814
Hunter;2958;2.0;EX1_609;814
Hunter;1657;1.0;EX1_609;814
Hunter;1662;3.3;EX1_609;814
Hunter;1029;1.0;EX1_609;814
Hunter;1014;1.5;EX1_609;814
Hunter;825;1.0;EX1_609;814
Hunter;1093;2.0;EX1_609;814
Mage;2519;5.0;EX1_608;614
Mage;2275;3.0;EX1_608;614
Mage;2077;2.0;EX1_608;614
Mage;2261;1.0;EX1_608;614
Mage;1186;3.0;EX1_608;614
Mage;2539;3.0;EX1_608;614
Mage;2284;1.7;EX1_608;614
Mage;1087;1.5;EX1_608;614
Mage;1941;4.0;EX1_608;614
Mage;915;3.0;EX1_608;614
Mage;2060;1.0;EX1_608;614
Mage;1940;1.0;EX1_608;614
Mage;2542;2.0;EX1_608;614
Mage;932;3.0;EX1_608;614
Mage;749;2.0;EX1_608;614
Mage;2083;3.0;EX1_608;614
Mage;1801;1.0;EX1_608;614
Mage;2306;1.0;EX1_608;614
Mage;2050;1.2;EX1_608;614
Mage;2057;1.0;EX1_608;614
Mage;1754;2.0;EX1_608;614
Mage;1084;3.0;EX1_608;614
Mage;1929;4.0;EX1_608;614
Druid;397;2.0;EX1_158;381
Druid;1940;1.0;EX1_158;381
Druid;1790;1.5;EX1_158;381
Druid;1802;3.3;EX1_158;381
Druid;932;2.0;EX1_158;381
Druid;2258;1.7;EX1_158;381
Druid;2945;1.0;EX1_158;381
Druid;2085;1.0;EX1_158;381
Druid;866;2.0;EX1_158;381
Druid;2084;3.0;EX1_158;381
Druid;2073;4.0;EX1_158;381
Druid;2053;1.0;EX1_158;381
Druid;1029;4.3;EX1_158;381
Druid;2032;2.0;EX1_158;381
Druid;891;2.0;EX1_158;381
Druid;640;2.0;EX1_158;381
Druid;2009;4.0;EX1_158;381
Druid;475;1.0;EX1_158;381
Druid;523;2.3;EX1_158;381
Druid;1858;5.0;EX1_158;381
Druid;635;1.0;EX1_158;381
Druid;2295;1.0;EX1_158;381
Druid;926;3.5;EX1_158;381
Druid;1109;1.0;EX1_158;381
Druid;811;3.0;EX1_158;381
Druid;2065;1.2;EX1_158;381
Druid;2064;1.0;EX1_158;381
Druid;2075;1.0;EX1_158;381
Druid;2292;1.0;EX1_158;381
Druid;1063;1.5;EX1_158;381
Druid;570;1.0;EX1_158;381
Druid;493;4.0;EX1_158;381
Druid;1793;1.0;EX1_158;381
Druid;724;1.0;EX1_158;381
Druid;2486;1.0;EX1_158;381
Druid;1797;1.0;EX1_158;381
Druid;1073;4.0;EX1_158;381
Druid;512;1.0;EX1_158;381
Druid;503;2.0;EX1_158;381
Druid;715;1.0;EX1_158;381
Druid;1687;1.0;EX1_158;381
Druid;389;1.0;EX1_158;381
Druid;556;2.0;EX1_158;381
Druid;858;1.0;EX1_158;381
Druid;757;1.0;EX1_158;381
Druid;2079;1.0;EX1_158;381
Druid;759;2.0;EX1_158;381
Druid;622;1.3;EX1_158;381
Druid;778;2.0;EX1_158;381
Druid;2078;3.0;EX1_158;381
Druid;1753;2.0;EX1_158;381
Druid;496;2.0;EX1_158;381
Druid;2308;1.0;EX1_158;381
Neutral;969;1.0;NEW1_027;680
Neutral;2760;1.0;NEW1_027;680
Neutral;1022;1.0;NEW1_027;680
Neutral;2304;1.0;NEW1_027;680
Neutral;2022;1.0;NEW1_027;680
Neutral;999;5.0;NEW1_027;680
Neutral;818;1.0;NEW1_027;680
Neutral;1860;1.7;NEW1_027;680
Neutral;878;4.5;NEW1_027;680
Neutral;724;4.0;NEW1_027;680
Neutral;1073;2.0;NEW1_027;680
Neutral;1009;2.0;NEW1_027;680
Neutral;727;2.5;NEW1_027;680
Neutral;887;1.0;NEW1_027;680
Neutral;1221;1.0;NEW1_027;680
Neutral;1935;1.0;NEW1_027;680
Neutral;791;3.0;CS2_146;724
Neutral;766;2.0;CS2_146;724
Neutral;753;1.0;CS2_146;724
Neutral;1990;1.7;CS2_146;724
Neutral;2257;1.0;CS2_146;724
Neutral;2029;4.0;CS2_146;724
Neutral;2015;1.0;CS2_146;724
Neutral;2889;3.0;CS2_146;724
Neutral;1009;2.0;CS2_146;724
Neutral;810;4.0;CS2_146;724
Neutral;727;2.0;CS2_146;724
Neutral;1064;1.2;CS2_146;724
Neutral;1988;1.0;CS2_146;724
Neutral;2225;1.5;CS2_146;724
Neutral;2011;4.0;CS2_146;724
Neutral;943;4.0;CS2_146;724
Neutral;1805;3.0;CS2_146;724
Neutral;1935;5.0;CS2_146;724
Neutral;2004;3.0;CS2_146;724
Neutral;2095;5.0;CS2_146;724
Neutral;985;1.0;CS2_146;724
Neutral;1364;1.0;CS2_146;724
Neutral;2648;1.0;CS2_146;724
Neutral;890;2.0;CS2_146;724
Neutral;2283;1.0;CS2_146;724
Neutral;1373;1.0;CS2_146;724
Neutral;756;1.0;CS2_146;724
Neutral;1022;1.0;CS2_146;724
Neutral;847;2.0;CS2_146;724
Neutral;1522;2.0;CS2_146;724
Neutral;1662;2.0;CS2_146;724
Neutral;2067;1.0;CS2_146;724
Neutral;2022;5.0;CS2_146;724
Neutral;846;3.0;CS2_146;724
Neutral;990;1.5;CS2_146;724
Neutral;1026;1.0;CS2_146;724
Neutral;1171;1.0;CS2_146;724
Neutral;1989;2.0;CS2_146;724
Neutral;811;1.0;CS2_146;724
Neutral;2296;1.0;CS2_146;724
Neutral;1998;1.0;CS2_146;724
Mage;559;2.0;tt_010;366
Mage;556;1.5;tt_010;366
Mage;759;5.0;tt_010;366
Mage;1793;3.0;tt_010;366
Mage;753;3.0;tt_010;366
Mage;2038;1.5;tt_010;366
Mage;2257;1.0;tt_010;366
Mage;1754;1.0;tt_010;366
Mage;2086;3.0;tt_010;366
Mage;748;5.0;tt_010;366
Mage;1797;1.0;tt_010;366
Mage;1658;1.0;tt_010;366
Mage;1140;1.0;tt_010;366
Mage;2057;2.0;tt_010;366
Mage;635;1.0;tt_010;366
Mage;1914;1.0;tt_010;366
Mage;1080;1.0;tt_010;366
Mage;1186;2.0;tt_010;366
Mage;1029;3.0;tt_010;366
Mage;2275;2.3;tt_010;366
Mage;1721;1.0;tt_010;366
Mage;811;2.7;tt_010;366
Mage;834;3.0;tt_010;366
Mage;1401;1.0;tt_010;366
Mage;1653;1.0;tt_010;366
Mage;2258;1.0;tt_010;366
Mage;614;1.0;tt_010;366
Mage;921;1.5;tt_010;366
Mage;1737;5.0;tt_010;366
Mage;1783;3.0;tt_010;366
Mage;855;3.0;tt_010;366
Mage;1794;1.0;tt_010;366
Mage;1693;5.0;tt_010;366
Neutral;859;1.0;EX1_048;754
Neutral;1991;1.0;EX1_048;754
Neutral;1367;1.0;EX1_048;754
Neutral;1789;5.0;EX1_048;754
Neutral;2033;3.0;EX1_048;754
Neutral;2076;3.0;EX1_048;754
Neutral;2505;3.0;EX1_048;754
Neutral;2044;1.0;EX1_048;754
Neutral;790;5.0;EX1_048;754
Neutral;1122;4.0;EX1_048;754
Neutral;1100;2.0;EX1_048;754
Neutral;1790;5.0;EX1_048;754
Neutral;2045;3.5;EX1_048;754
Neutral;2281;2.7;EX1_048;754
Neutral;890;5.0;EX1_048;754
Neutral;756;1.5;EX1_048;754
Neutral;2004;2.0;CS2_221;61
Neutral;2095;2.0;CS2_221;61
Neutral;763;2.0;CS2_221;61
Neutral;517;1.7;CS2_221;61
Neutral;376;1.0;CS2_221;61
Neutral;456;1.5;CS2_221;61
Neutral;1658;1.5;CS2_221;61
Neutral;971;1.0;CS2_221;61
Neutral;753;1.0;CS2_221;61
Neutral;352;3.7;CS2_221;61
Neutral;1936;1.0;CS2_221;61
Neutral;291;1.0;CS2_221;61
Neutral;1651;2.0;CS2_221;61
Neutral;777;3.0;CS2_221;61
Neutral;2022;3.0;CS2_221;61
Neutral;149;1.0;CS2_221;61
Neutral;391;3.0;CS2_221;61
Neutral;2087;3.0;CS2_221;61
Neutral;140;1.5;CS2_221;61
Neutral;1938;1.0;CS2_221;61
Neutral;511;1.0;CS2_221;61
Neutral;1364;2.0;CS2_221;61
Neutral;344;1.0;CS2_221;61
Neutral;890;1.0;CS2_221;61
Neutral;311;4.0;CS2_221;61
Neutral;1805;5.0;CS2_221;61
Neutral;2018;2.7;CS2_221;61
Neutral;2019;1.0;CS2_221;61
Neutral;1933;1.0;CS2_221;61
Neutral;1064;1.5;CS2_221;61
Neutral;538;1.5;CS2_221;61
Neutral;2682;2.0;CS2_221;61
Neutral;810;1.0;CS2_221;61
Neutral;389;3.5;CS2_221;61
Neutral;383;5.0;CS2_221;61
Neutral;404;1.3;CS2_221;61
Neutral;304;3.5;CS2_221;61
Neutral;654;3.0;CS2_221;61
Neutral;285;3.0;CS2_221;61
Neutral;1108;3.0;CS2_221;61
Neutral;440;2.3;CS2_221;61
Neutral;1171;1.0;CS2_221;61
Neutral;1989;4.0;CS2_221;61
Neutral;811;2.0;CS2_221;61
Neutral;1026;1.0;CS2_221;61
Neutral;1662;2.5;CS2_221;61
Neutral;1019;2.0;CS2_221;61
Neutral;847;3.0;CS2_221;61
Neutral;950;2.0;CS2_221;61
Neutral;336;1.0;CS2_221;61
Neutral;2020;1.5;CS2_221;61
Neutral;481;2.0;CS2_221;61
Neutral;2027;4.0;CS2_221;61
Neutral;919;1.0;CS2_221;61
Neutral;2015;1.0;NEW1_041;1371
Neutral;2292;5.0;NEW1_041;1371
Neutral;1650;1.5;NEW1_041;1371
Neutral;2094;1.0;NEW1_041;1371
Neutral;2037;1.0;NEW1_041;1371
Neutral;1810;1.5;NEW1_041;1371
Neutral;1373;1.0;NEW1_041;1371
Neutral;2014;1.7;NEW1_041;1371
Neutral;2283;4.0;NEW1_041;1371
Neutral;1936;4.0;NEW1_041;1371
Neutral;2507;1.0;NEW1_041;1371
Neutral;2295;2.0;NEW1_041;1371
Neutral;2274;1.0;NEW1_041;1371
Neutral;2006;1.0;NEW1_041;1371
Druid;1808;1.0;NEW1_007;86
Druid;749;3.5;NEW1_007;86
Druid;381;1.0;NEW1_007;86
Druid;2258;3.0;NEW1_007;86
Druid;2283;1.0;NEW1_007;86
Druid;932;1.7;NEW1_007;86
Druid;1802;3.0;NEW1_007;86
Druid;1982;1.0;NEW1_007;86
Druid;648;1.0;NEW1_007;86
Druid;336;1.0;NEW1_007;86
Druid;436;5.0;NEW1_007;86
Druid;672;1.5;NEW1_007;86
Druid;1029;2.0;NEW1_007;86
Druid;2077;3.0;NEW1_007;86
Druid;2262;2.0;NEW1_007;86
Druid;1371;1.0;NEW1_007;86
Druid;995;4.0;NEW1_007;86
Druid;570;1.0;NEW1_007;86
Druid;284;1.0;NEW1_007;86
Druid;2058;1.0;NEW1_007;86
Shaman;2007;2.0;EX1_247;960
Shaman;2006;5.0;EX1_247;960
Shaman;1651;1.0;EX1_247;960
Shaman;2084;3.0;EX1_247;960
Shaman;2008;1.0;EX1_247;960
Shaman;2289;3.3;EX1_247;960
Shaman;2283;2.0;EX1_247;960
Shaman;1155;1.0;EX1_247;960
Neutral;582;3.0;EX1_028;68
Neutral;1022;1.5;EX1_028;68
Neutral;1281;2.2;EX1_028;68
Neutral;699;3.0;EX1_028;68
Neutral;268;3.0;EX1_028;68
Neutral;149;2.0;EX1_028;68
Neutral;2298;2.0;EX1_028;68
Neutral;1522;1.0;EX1_028;68
Neutral;1037;1.0;EX1_028;68
Neutral;643;3.0;EX1_028;68
Neutral;2507;2.0;EX1_028;68
Neutral;1401;1.0;EX1_028;68
Neutral;400;1.5;EX1_028;68
Neutral;854;1.0;EX1_028;68
Neutral;1008;1.0;EX1_028;68
Neutral;291;1.0;EX1_028;68
Neutral;2782;1.0;EX1_028;68
Neutral;818;1.0;EX1_028;68
Neutral;1658;1.0;EX1_028;68
Neutral;768;2.5;EX1_028;68
Neutral;503;1.0;EX1_028;68
Neutral;943;3.0;EX1_028;68
Neutral;134;1.0;EX1_028;68
Neutral;1686;5.0;EX1_028;68
Neutral;2094;4.0;EX1_028;68
Neutral;763;1.0;EX1_028;68
Neutral;1144;1.0;EX1_028;68
Neutral;648;1.0;EX1_028;68
Neutral;2020;1.0;EX1_028;68
Neutral;2014;3.0;EX1_028;68
Neutral;254;3.0;EX1_028;68
Neutral;1003;4.5;EX1_028;68
Neutral;2027;2.0;EX1_028;68
Neutral;2304;1.5;EX1_028;68
Neutral;1241;2.0;EX1_028;68
Neutral;151;2.0;EX1_028;68
Neutral;1026;1.0;EX1_028;68
Neutral;606;2.5;EX1_028;68
Neutral;239;2.0;EX1_028;68
Neutral;186;2.0;EX1_028;68
Neutral;1933;1.0;EX1_028;68
Neutral;1804;1.5;EX1_028;68
Neutral;1004;1.0;EX1_028;68
Neutral;2011;1.0;EX1_028;68
Neutral;587;1.0;EX1_028;68
Neutral;903;1.0;EX1_028;68
Neutral;394;1.0;EX1_028;68
Neutral;727;1.2;EX1_028;68
Neutral;496;3.0;EX1_028;68
Neutral;2733;1.0;EX1_028;68
Neutral;2018;1.0;EX1_028;68
Neutral;1935;1.0;EX1_028;68
Warlock;2088;1.0;EX1_315;969
Warlock;2283;2.0;EX1_315;969
Warlock;2045;1.0;EX1_315;969
Warlock;1793;1.7;EX1_315;969
Warlock;993;1.0;EX1_315;969
Warlock;1784;1.5;EX1_315;969
Warlock;1986;3.0;EX1_315;969
Warlock;2075;2.0;EX1_315;969
Warlock;1940;1.0;EX1_315;969
Warlock;2080;1.0;EX1_315;969
Warlock;2053;1.0;EX1_315;969
Warlock;2060;1.0;EX1_315;969
Warlock;2280;2.0;EX1_315;969
Warlock;1754;3.0;EX1_315;969
Warlock;1073;1.0;EX1_315;969
Warlock;2172;1.0;EX1_315;969
Warlock;1913;1.5;EX1_315;969
Warlock;2012;1.5;EX1_315;969
Warlock;1372;1.5;EX1_315;969
Warlock;1019;2.0;EX1_315;969
Warlock;2087;1.0;EX1_315;969
Warlock;1858;3.0;EX1_315;969
Warlock;1791;1.0;EX1_315;969
Warlock;1796;1.0;EX1_315;969
Warlock;2261;3.0;EX1_315;969
Warlock;1186;3.0;EX1_315;969
Warlock;2067;2.0;EX1_315;969
Warlock;2076;2.0;EX1_315;969
Warlock;1014;1.3;EX1_315;969
Warlock;1098;1.0;EX1_315;969
Warlock;2408;1.0;EX1_315;969
Warlock;2059;1.0;EX1_315;969
Warlock;1371;2.0;EX1_315;969
Warlock;2233;1.0;EX1_315;969
Warlock;1686;2.0;EX1_315;969
Warlock;2078;1.0;EX1_315;969
Warlock;2066;1.0;EX1_315;969
Warlock;1806;1.5;EX1_315;969
Neutral;2034;1.0;EX1_058;891
Neutral;993;5.0;EX1_058;891
Neutral;2074;1.0;EX1_058;891
Neutral;1860;3.0;EX1_058;891
Neutral;2172;1.0;EX1_058;891
Neutral;1789;2.0;EX1_058;891
Neutral;2086;1.0;EX1_058;891
Neutral;2297;1.0;EX1_058;891
Neutral;2263;1.0;EX1_058;891
Neutral;2011;2.0;EX1_058;891
Neutral;1009;3.0;EX1_058;891
Neutral;2078;1.0;EX1_058;891
Neutral;1686;2.0;EX1_058;891
Neutral;2752;5.0;EX1_058;891
Neutral;2278;1.0;EX1_058;891
Neutral;1098;1.0;EX1_058;891
Neutral;2047;1.5;EX1_058;891
Neutral;2058;1.0;EX1_058;891
Neutral;2007;2.0;EX1_058;891
Neutral;9107;5.0;EX1_058;891
Neutral;2036;3.0;EX1_058;891
Neutral;2037;1.0;EX1_058;891
Neutral;2019;2.0;EX1_058;891
Neutral;2892;1.0;EX1_058;891
Neutral;1935;1.0;EX1_058;891
Neutral;1144;1.0;EX1_058;891
Neutral;2542;1.0;EX1_058;891
Neutral;1982;2.0;EX1_058;891
Neutral;1783;1.0;EX1_058;891
Neutral;2046;1.0;EX1_058;891
Neutral;1807;1.0;EX1_058;891
Neutral;2045;1.0;EX1_058;891
Neutral;2283;1.0;EX1_058;891
Neutral;1068;3.0;EX1_058;891
Neutral;1992;2.0;EX1_058;891
Neutral;1022;1.3;EX1_058;891
Neutral;2010;3.0;EX1_058;891
Neutral;2084;1.0;EX1_058;891
Neutral;1794;1.5;EX1_058;891
Neutral;1361;1.0;EX1_058;891
Neutral;2073;1.5;EX1_058;891
Neutral;976;1.0;EX1_058;891
Neutral;2017;1.0;EX1_058;891
Neutral;2290;2.0;EX1_058;891
Neutral;2024;2.0;EX1_058;891
Neutral;1243;1.0;EX1_058;891
Neutral;1914;1.0;EX1_058;891
Neutral;1791;1.0;EX1_058;891
Neutral;1090;1.0;EX1_058;891
Neutral;1370;5.0;EX1_058;891
Neutral;2023;1.0;EX1_058;891
Neutral;1080;1.5;EX1_058;891
Neutral;1401;1.0;EX1_058;891
Neutral;2233;2.0;EX1_058;891
Neutral;2044;3.0;EX1_058;891
Neutral;1007;1.7;EX1_058;891
Neutral;2304;1.0;EX1_032;759
Neutral;1372;1.0;EX1_032;759
Neutral;774;1.0;EX1_032;759
Neutral;1794;3.0;EX1_032;759
Neutral;1361;3.0;EX1_032;759
Neutral;1737;1.0;EX1_032;759
Neutral;1982;1.8;EX1_032;759
Neutral;969;1.0;EX1_032;759
Neutral;1807;1.0;EX1_032;759
Neutral;1099;1.0;EX1_032;759
Neutral;1401;1.0;EX1_032;759
Neutral;811;2.0;EX1_032;759
Neutral;2618;1.0;EX1_032;759
Neutral;1008;2.5;EX1_032;759
Neutral;2065;1.0;EX1_032;759
Neutral;2076;1.5;EX1_032;759
Neutral;2009;1.8;EX1_032;759
Neutral;765;1.0;EX1_032;759
Neutral;2763;1.0;EX1_032;759
Neutral;2031;1.0;EX1_032;759
Neutral;985;2.0;EX1_032;759
Neutral;2234;2.0;EX1_032;759
Neutral;1935;3.0;EX1_032;759
Neutral;1221;2.0;EX1_032;759
Neutral;825;1.0;EX1_032;759
Neutral;943;3.0;EX1_032;759
Neutral;2011;1.0;EX1_032;759
Neutral;1933;1.0;EX1_032;759
Neutral;1634;1.0;EX1_032;759
Paladin;976;3.0;EX1_366;643
Paladin;2053;3.0;EX1_366;643
Paladin;1182;1.0;EX1_366;643
Paladin;866;1.0;EX1_366;643
Paladin;2084;2.0;EX1_366;643
Paladin;1913;3.0;EX1_366;643
Paladin;1657;1.0;EX1_366;643
Paladin;1982;1.0;EX1_366;643
Paladin;994;1.0;EX1_366;643
Paladin;1155;3.0;EX1_366;643
Paladin;1940;3.0;EX1_366;643
Paladin;648;1.6;EX1_366;643
Paladin;1784;2.0;EX1_366;643
Paladin;2061;2.0;EX1_366;643
Paladin;2026;1.0;EX1_366;643
Paladin;790;3.0;EX1_366;643
Paladin;2059;2.0;EX1_366;643
Paladin;2408;1.0;EX1_366;643
Paladin;1369;1.0;EX1_366;643
Paladin;1109;1.5;EX1_366;643
Paladin;2066;1.0;EX1_366;643
Paladin;1371;2.0;EX1_366;643
Paladin;926;4.5;EX1_366;643
Paladin;1796;1.0;EX1_366;643
Paladin;1858;1.5;EX1_366;643
Paladin;1791;1.0;EX1_366;643
Paladin;1786;1.5;EX1_366;643
Paladin;1370;3.0;EX1_366;643
Paladin;2067;1.0;EX1_366;643
Paladin;2032;2.5;EX1_366;643
Paladin;1029;2.5;EX1_366;643
Paladin;1167;1.0;EX1_366;643
Paladin;2082;1.0;EX1_366;643
Paladin;2070;1.0;EX1_366;643
Paladin;1073;1.0;EX1_366;643
Paladin;2086;2.0;EX1_366;643
Paladin;1789;1.0;EX1_366;643
Paladin;2683;1.0;EX1_366;643
Paladin;2057;1.3;EX1_366;643
Paladin;2050;1.5;EX1_366;643
Paladin;765;4.0;EX1_366;643
Paladin;700;1.0;EX1_366;643
Paladin;2595;2.0;EX1_366;643
Paladin;878;2.5;EX1_366;643
Paladin;739;2.0;EX1_366;643
Paladin;1688;2.0;EX1_366;643
Paladin;1659;3.0;EX1_366;643
Paladin;763;1.0;EX1_366;643
Paladin;2047;1.5;EX1_366;643
Paladin;825;1.5;EX1_366;643
Paladin;2078;4.0;EX1_366;643
Paladin;778;1.0;EX1_366;643
Paladin;2079;1.0;EX1_366;643
Paladin;759;2.5;EX1_366;643
Paladin;2279;1.0;EX1_366;643
Paladin;1861;1.2;EX1_366;643
Paladin;757;1.0;EX1_366;643
Paladin;1135;1.0;EX1_366;643
Neutral;2095;1.5;EX1_016;1721
Neutral;2295;2.0;EX1_016;1721
Neutral;1991;5.0;EX1_016;1721
Neutral;2018;1.0;EX1_016;1721
Neutral;2298;3.0;EX1_016;1721
Neutral;1801;1.0;EX1_016;1721
Neutral;2011;1.0;EX1_016;1721
Neutral;1804;1.0;EX1_016;1721
Neutral;2009;1.5;EX1_016;1721
