volcanic potion	flamestrike	22	0.0	null
brann bronzebeard	flametongue totem	22	0.0	null
the coin	fearsome doomguard	22	0.0	null
sunfury protector	hellfire	22	0.0	null
mad scientist	sludge belcher	22	0.0	null
azure drake	fireball	22	0.0	null
mire keeper	fandral staghelm	22	0.0	null
mistress of mixtures	mirror image	22	0.0	null
voidwalker	darkbomb	22	0.0	null
mana wyrm	doomsayer	22	0.0	null
patches the pirate	ragnaros the firelord	22	0.0	null
bloodsail corsair	enchanted raven	22	0.0	null
novice engineer	brann bronzebeard	22	0.0	null
twilight whelp	lightning bolt	22	0.0	null
beckoner of evil	ravaging ghoul	22	0.0	null
kabal courier	priest of the feast	22	0.0	null
arcane intellect	ethereal conjurer	22	0.0	null
loot hoarder	potion of madness	22	0.0	null
n'zoth's first mate	cruel taskmaster	22	0.0	null
cat trick	kill command	22	0.0	null
jade idol	claw	22	0.0	null
argent horserider	bloodsail raider	22	0.0	null
worgen infiltrator	argent squire	22	0.0	null
novice engineer	reno jackson	22	0.0	null
feral rage	ancient of war	22	0.0	null
netherspite historian	deathwing	22	0.0	null
blastcrystal potion	demonwrath	22	0.0	null
netherspite historian	fireball	22	0.0	null
jade claws	dirty rat	22	0.0	null
corruption	sunfury protector	22	0.0	null
the coin	kabal crystal runner	22	0.0	null
voidwalker	bilefin tidehunter	22	0.0	null
truesilver champion	noble sacrifice	22	0.0	null
truesilver champion	anyfin can happen	22	0.0	null
refreshment vendor	abyssal enforcer	22	0.0	null
fiery war axe	deathlord	22	0.0	null
azure drake	forbidden flame	22	0.0	null
beckoner of evil	wrath	22	0.0	null
fiery war axe	public defender	22	0.0	null
doomsayer	hammer of wrath	22	0.0	null
loot hoarder	second-rate bruiser	22	0.0	null
aldor peacekeeper	ivory knight	22	0.0	null
alexstrasza's champion	book wyrm	22	0.0	null
secretkeeper	unleash the hounds	22	0.0	null
jeweled scarab	murloc warleader	22	0.0	null
deadly poison	eviscerate	22	0.0	null
deadly poison	tomb pillager	22	0.0	null
northshire cleric	maelstrom portal	22	0.0	null
museum curator	azure drake	22	0.0	null
priest of the feast	acidic swamp ooze	22	0.0	null
dark peddler	bloodfury potion	22	0.0	null
the coin	vanish	22	0.0	null
smuggler's run	ragnaros, lightlord	22	0.0	null
mistress of mixtures	dire wolf alpha	22	0.0	null
northshire cleric	greater healing potion	22	0.0	null
mind vision	mind vision	22	0.0	null
living roots	barnes	22	0.0	null
small-time buccaneer	arcane missiles	22	0.0	null
silent knight	defender of argus	22	0.0	null
thoughtsteal	priest of the feast	22	0.0	null
brann bronzebeard	swipe	22	0.0	null
fiery war axe	ironforge portal	22	0.0	null
the coin	bomb lobber	22	0.0	null
shiv	sinister strike	22	0.0	null
fiery war axe	stolen goods	22	0.0	null
mistress of mixtures	tirion fordring	22	0.0	null
wild growth	starfall	22	0.0	null
doomsayer	shield block	22	0.0	null
bloodmage thalnos	mulch	22	0.0	null
the coin	cutpurse	22	0.0	null
kindly grandmother	secretkeeper	22	0.0	null
mortal coil	darkbomb	22	0.0	null
deathlord	n'zoth, the corruptor	22	0.0	null
smuggler's run	blowgill sniper	22	0.0	null
twilight whelp	scaled nightmare	22	0.0	null
truesilver champion	barnes	22	0.0	null
claw	innervate	22	0.0	null
voidwalker	voodoo doctor	22	0.0	null
snake trap	alleycat	22	0.0	null
the coin	gadgetzan ferryman	22	0.0	null
corruption	second-rate bruiser	22	0.0	null
smuggler's crate	explorer's hat	22	0.0	null
the coin	public defender	22	0.0	null
slam	blood to ichor	22	0.0	null
priest of the feast	kabal talonpriest	22	0.0	null
alexstrasza's champion	netherspite historian	22	0.0	null
jade lightning	finders keepers	22	0.0	null
frostbolt	ragnaros the firelord	22	0.0	null
mistress of mixtures	sir finley mrrgglton	22	0.0	null
jade spirit	fandral staghelm	22	0.0	null
kabal talonpriest	wild pyromancer	22	0.0	null
noble sacrifice	murloc warleader	22	0.0	null
the coin	wobbling runts	22	0.0	null
arcane missiles	flamestrike	22	0.0	null
mistress of mixtures	blood imp	22	0.0	null
hellfire	corruption	22	0.0	null
slam	fierce monkey	22	0.0	null
mirror image	mirror image	22	0.0	null
elemental destruction	healing wave	22	0.0	null
ship's cannon	kor'kron elite	22	0.0	null
imp gang boss	deathlord	22	0.0	null
worgen infiltrator	southsea deckhand	22	0.0	null
kabal courier	ancient of war	22	0.0	null
kabal courier	wrath	22	0.0	null
innervate	starfire	22	0.0	null
hex	aya blackpaw	22	0.0	null
argent squire	shadow rager	22	0.0	null
acidic swamp ooze	kor'kron elite	22	0.0	null
living roots	ragnaros the firelord	22	0.0	null
argent squire	aya blackpaw	22	0.0	null
voidwalker	murloc warleader	22	0.0	null
doomsayer	humility	22	0.0	null
murloc warleader	faerie dragon	22	0.0	null
argent squire	hammer of twilight	22	0.0	null
twilight drake	power word: shield	21	3.0	null
smuggler's run	patches the pirate	21	3.0	null
shiv	gadgetzan auctioneer	21	1.0	null
fierce monkey	azure drake	21	1.0	null
voidwalker	voidcaller	21	0.4	null
smuggler's crate	carrion grub	21	0.4	null
murloc tidecaller	murloc knight	21	0.4	null
fiery bat	timber wolf	21	0.4	null
freezing trap	explosive trap	21	0.4	null
doomsayer	grimestreet outfitter	21	0.0	null
wyrmrest agent	dirty rat	21	0.0	null
on the hunt	quick shot	21	0.0	null
living roots	runic egg	21	0.0	null
counterfeit coin	sinister strike	21	0.0	null
the coin	power word: tentacles	21	0.0	null
journey below	burgle	21	0.0	null
doomsayer	harrison jones	21	0.0	null
mistress of mixtures	faceless summoner	21	0.0	null
mountain giant	spellbreaker	21	0.0	null
doomsayer	fan of knives	21	0.0	null
brann bronzebeard	shadow word: death	21	0.0	null
far sight	emperor thaurissan	21	0.0	null
second-rate bruiser	shadowflame	21	0.0	null
spirit claws	mistress of mixtures	21	0.0	null
jade swarmer	shadowcaster	21	0.0	null
avenge	truesilver champion	21	0.0	null
enchanted raven	finja, the flying star	21	0.0	null
journey below	shadowcaster	21	0.0	null
mirror image	flamestrike	21	0.0	null
mad scientist	volcanic potion	21	0.0	null
swashburglar	gang up	21	0.0	null
twilight drake	drakonid operative	21	0.0	null
mire keeper	moonfire	21	0.0	null
northshire cleric	swipe	21	0.0	null
the coin	bite	21	0.0	null
twilight whelp	maelstrom portal	21	0.0	null
mistress of mixtures	mirror entity	21	0.0	null
the coin	defias cleaner	21	0.0	null
buccaneer	journey below	21	0.0	null
jade claws	al'akir the windlord	21	0.0	null
loot hoarder	kindly grandmother	21	0.0	null
innervate	astral communion	21	0.0	null
shadow bolt	leeroy jenkins	21	0.0	null
the coin	ironforge portal	21	0.0	null
brann bronzebeard	faceless shambler	21	0.0	null
beckoner of evil	execute	21	0.0	null
flame juggler	flame juggler	21	0.0	null
acidic swamp ooze	holy smite	21	0.0	null
thoughtsteal	wyrmrest agent	21	0.0	null
n'zoth's first mate	acolyte of pain	21	0.0	null
fierce monkey	execute	21	0.0	null
loot hoarder	aya blackpaw	21	0.0	null
innervate	darnassus aspirant	21	0.0	null
loot hoarder	eviscerate	21	0.0	null
maelstrom portal	bloodlust	21	0.0	null
mistress of mixtures	cult apothecary	21	0.0	null
haunted creeper	flame imp	21	0.0	null
wyrmrest agent	chromaggus	21	0.0	null
spirit claws	kobold geomancer	21	0.0	null
loot hoarder	lightning storm	21	0.0	null
alleycat	deadly shot	21	0.0	null
ice barrier	azure drake	21	0.0	null
ice barrier	alexstrasza	21	0.0	null
brann bronzebeard	faceless manipulator	21	0.0	null
spirit claws	hallazeal the ascended	21	0.0	null
mistress of mixtures	gadgetzan auctioneer	21	0.0	null
kabal courier	arcane explosion	21	0.0	null
babbling book	barnes	21	0.0	null
mistress of mixtures	hired gun	21	0.0	null
doomsayer	kabal chemist	21	0.0	null
lightwarden	the coin	21	0.0	null
jade idol	sir finley mrrgglton	21	0.0	null
small-time buccaneer	fiery bat	21	0.0	null
deadly poison	azure drake	21	0.0	null
museum curator	holy nova	21	0.0	null
kabal courier	corruption	21	0.0	null
azure drake	cold blood	21	0.0	null
the coin	klaxxi amber-weaver	21	0.0	null
innervate	savage combatant	21	0.0	null
dragon egg	jeeves	21	0.0	null
barnes	eviscerate	21	0.0	null
shadow strike	sap	21	0.0	null
kindly grandmother	deadly shot	21	0.0	null
the coin	spawn of n'zoth	21	0.0	null
northshire cleric	drakonid crusher	21	0.0	null
argent squire	doomguard	21	0.0	null
northshire cleric	shadow word: horror	21	0.0	null
the coin	healing touch	21	0.0	null
southsea deckhand	cat trick	21	0.0	null
buccaneer	defias ringleader	21	0.0	null
buccaneer	edwin vancleef	21	0.0	null
the coin	forked lightning	21	0.0	null
blackwing technician	potion of madness	21	0.0	null
doomsayer	lay on hands	21	0.0	null
raven idol	soul of the forest	21	0.0	null
grimestreet outfitter	argent protector	21	0.0	null
azure drake	manic soulcaster	21	0.0	null
brann bronzebeard	fireball	21	0.0	null
doomsayer	druid of the claw	21	0.0	null
enchanted raven	soul of the forest	21	0.0	null
enchanted raven	patches the pirate	21	0.0	null
bloodmage thalnos	kun the forgotten king	21	0.0	null
flame imp	dark iron dwarf	21	0.0	null
secretkeeper	savannah highmane	21	0.0	null
refreshment vendor	siphon soul	21	0.0	null
undercity huckster	conceal	21	0.0	null
flame imp	argent horserider	21	0.0	null
potion of madness	dragonfire potion	21	0.0	null
wrath	druid of the saber	21	0.0	null
bloodmage thalnos	pyroblast	21	0.0	null
faerie dragon	drakonid operative	21	0.0	null
patches the pirate	lightning storm	21	0.0	null
mind control tech	second-rate bruiser	21	0.0	null
fiery war axe	sludge belcher	21	0.0	null
the coin	avian watcher	21	0.0	null
tunnel trogg	flame juggler	21	0.0	null
smuggler's run	noble sacrifice	21	0.0	null
acolyte of pain	pyroblast	21	0.0	null
malchezaar's imp	hellfire	21	0.0	null
mistress of mixtures	big-time racketeer	21	0.0	null
wild pyromancer	solemn vigil	21	0.0	null
fandral staghelm	azure drake	21	0.0	null
king's elekk	freezing trap	21	0.0	null
the coin	call in the finishers	21	0.0	null
the coin	pantry spider	21	0.0	null
the coin	bane of doom	21	0.0	null
buccaneer	jade shuriken	21	0.0	null
fiery bat	shaky zipgunner	21	0.0	null
buccaneer	sap	21	0.0	null
mistress of mixtures	shadowstep	21	0.0	null
doomsayer	jade claws	21	0.0	null
argent squire	dark iron dwarf	21	0.0	null
bloodsail corsair	nerubian egg	21	0.0	null
loot hoarder	arcane explosion	21	0.0	null
heroic strike	leeroy jenkins	21	0.0	null
flametongue totem	jade chieftain	21	0.0	null
bash	gorehowl	21	0.0	null
the coin	spectral knight	21	0.0	null
worgen infiltrator	glaivezooka	21	0.0	null
feral rage	mulch	21	0.0	null
bluegill warrior	animal companion	21	0.0	null
shaku, the collector	sinister strike	21	0.0	null
argent squire	lance carrier	21	0.0	null
the coin	sea giant	21	0.0	null
enchanted raven	celestial dreamer	21	0.0	null
flame juggler	malchezaar's imp	21	0.0	null
bloodsail corsair	soulfire	21	0.0	null
deathlord	brann bronzebeard	21	0.0	null
mistress of mixtures	mad scientist	21	0.0	null
devolve	aya blackpaw	21	0.0	null
shaku, the collector	naga corsair	21	0.0	null
argent horserider	finja, the flying star	21	0.0	null
tunnel trogg	dread corsair	21	0.0	null
southsea deckhand	tinker's sharpsword oil	20	4.0	null
frothing berserker	ravaging ghoul	20	3.0	null
patches the pirate	blood to ichor	20	3.0	null
southsea deckhand	rockbiter weapon	20	3.0	null
patches the pirate	jade chieftain	20	3.0	null
patches the pirate	hammer of twilight	20	3.0	null
bloodsail corsair	bloodsail raider	20	1.4	null
small-time buccaneer	light's justice	20	1.0	null
small-time buccaneer	truesilver champion	20	1.0	null
bloodsail cultist	acidic swamp ooze	20	1.0	null
totem golem	doomhammer	20	0.4	null
avenge	mysterious challenger	20	0.4	null
swashburglar	n'zoth's first mate	20	0.4	null
trogg beastrager	scavenging hyena	20	0.4	null
swashburglar	dread corsair	20	0.4	null
murloc tidecaller	vilefin inquisitor	20	0.4	null
swashburglar	bloodsail raider	20	0.4	null
wrathguard	imp gang boss	20	0.4	null
murloc tidehunter	bilefin tidehunter	20	0.4	null
animal companion	houndmaster	20	0.4	null
tunnel trogg	finders keepers	20	0.4	null
buccaneer	southsea captain	20	0.4	null
webspinner	kindly grandmother	20	0.4	null
fireguard destroyer	jade claws	20	0.4	null
haunted creeper	haunted creeper	20	0.2	null
noble sacrifice	noble sacrifice	20	0.2	null
ship's cannon	ship's cannon	20	0.2	null
wyrmrest agent	drakonid crusher	20	0.0	null
mana tide totem	far sight	20	0.0	null
revenge	brawl	20	0.0	null
the coin	big game hunter	20	0.0	null
journey below	brann bronzebeard	20	0.0	null
preparation	jade shuriken	20	0.0	null
frothing berserker	azure drake	20	0.0	null
ice barrier	polymorph	20	0.0	null
mind control tech	demonwrath	20	0.0	null
acidic swamp ooze	jade chieftain	20	0.0	null
acidic swamp ooze	preparation	20	0.0	null
doomsayer	sap	20	0.0	null
doomsayer	flame imp	20	0.0	null
shielded minibot	noble sacrifice	20	0.0	null
cogmaster	the coin	20	0.0	null
mistress of mixtures	inkmaster solia	20	0.0	null
jade swarmer	brann bronzebeard	20	0.0	null
grimestreet outfitter	equality	20	0.0	null
i know a guy	shield slam	20	0.0	null
acolyte of pain	cabalist's tome	20	0.0	null
wild growth	bite	20	0.0	null
mad scientist	piloted shredder	20	0.0	null
twilight drake	shadow word: death	20	0.0	null
netherspite historian	kabal chemist	20	0.0	null
netherspite historian	cabal shadow priest	20	0.0	null
cloaked huntress	king's elekk	20	0.0	null
undercity huckster	aya blackpaw	20	0.0	null
kabal courier	faerie dragon	20	0.0	null
loot hoarder	n'zoth, the corruptor	20	0.0	null
the coin	shadowform	20	0.0	null
swashburglar	flametongue totem	20	0.0	null
beckoner of evil	acolyte of pain	20	0.0	null
beckoner of evil	brann bronzebeard	20	0.0	null
ice lance	volcanic potion	20	0.0	null
doomsayer	potion of polymorph	20	0.0	null
mistress of mixtures	harrison jones	20	0.0	null
enchanted raven	violet teacher	20	0.0	null
the coin	soggoth the slitherer	20	0.0	null
barnes	arcane missiles	20	0.0	null
zombie chow	piloted shredder	20	0.0	null
the coin	silvermoon portal	20	0.0	null
shadow bolt	faceless manipulator	20	0.0	null
backstab	vanish	20	0.0	null
small-time buccaneer	lotus agents	20	0.0	null
ancient watcher	purify	20	0.0	null
living roots	alexstrasza	20	0.0	null
the coin	cryomancer	20	0.0	null
corruption	abyssal enforcer	20	0.0	null
alleycat	cult master	20	0.0	null
mire keeper	ancient of war	20	0.0	null
the coin	twilight summoner	20	0.0	null
argent squire	barnes	20	0.0	null
mind vision	kabal talonpriest	20	0.0	null
mind vision	drakonid operative	20	0.0	null
acidic swamp ooze	aldor peacekeeper	20	0.0	null
brann bronzebeard	leeroy jenkins	20	0.0	null
spirit claws	fire elemental	20	0.0	null
conceal	azure drake	20	0.0	null
holy smite	potion of madness	20	0.0	null
living roots	faerie dragon	20	0.0	null
swashburglar	lightning storm	20	0.0	null
mind control tech	water elemental	20	0.0	null
twilight whelp	wrathion	20	0.0	null
lightwarden	northshire cleric	20	0.0	null
twilight whelp	fireball	20	0.0	null
repentance	the coin	20	0.0	null
southsea deckhand	quick shot	20	0.0	null
sorcerer's apprentice	acidic swamp ooze	20	0.0	null
the coin	weasel tunneler	20	0.0	null
deadly poison	patches the pirate	20	0.0	null
the coin	assassin's blade	20	0.0	null
undercity huckster	counterfeit coin	20	0.0	null
voidwalker	sen'jin shieldmasta	20	0.0	null
acidic swamp ooze	consecration	20	0.0	null
acolyte of pain	power word: shield	20	0.0	null
manic soulcaster	firelands portal	20	0.0	null
northshire cleric	hooded acolyte	20	0.0	null
ancestral knowledge	thing from below	20	0.0	null
king's elekk	powershot	20	0.0	null
the coin	everyfin is awesome	20	0.0	null
northshire cleric	swashburglar	20	0.0	null
northshire cleric	deathwing	20	0.0	null
acolyte of pain	kabal talonpriest	20	0.0	null
mistress of mixtures	flamecannon	20	0.0	null
wyrmrest agent	inner fire	20	0.0	null
bloodmage thalnos	naturalize	20	0.0	null
faerie dragon	book wyrm	20	0.0	null
kabal courier	power overwhelming	20	0.0	null
wild pyromancer	potion of madness	20	0.0	null
argent squire	sunwalker	20	0.0	null
sir finley mrrgglton	truesilver champion	20	0.0	null
grimestreet outfitter	murloc knight	20	0.0	null
tracking	hunter's mark	20	0.0	null
sir finley mrrgglton	echoing ooze	20	0.0	null
raven idol	medivh, the guardian	20	0.0	null
the coin	ancient shieldbearer	20	0.0	null
secretkeeper	barnes	20	0.0	null
twilight whelp	chromaggus	20	0.0	null
the coin	eerie statue	20	0.0	null
arcane shot	alleycat	20	0.0	null
bloodsail corsair	dire wolf alpha	20	0.0	null
jade claws	fire elemental	20	0.0	null
mistress of mixtures	nerubian prophet	20	0.0	null
eviscerate	edwin vancleef	20	0.0	null
sorcerer's apprentice	blizzard	20	0.0	null
loot hoarder	pyroblast	20	0.0	null
ice block	burgly bully	20	0.0	null
brann bronzebeard	lord jaraxxus	20	0.0	null
jade idol	starfall	20	0.0	null
flame imp	shadow bolt	20	0.0	null
azure drake	beneath the grounds	20	0.0	null
questing adventurer	beneath the grounds	20	0.0	null
the coin	captured jormungar	20	0.0	null
kabal lackey	sorcerer's apprentice	20	0.0	null
southsea captain	backstab	20	0.0	null
king's elekk	call of the wild	20	0.0	null
i know a guy	whirlwind	20	0.0	null
arcane missiles	volcanic potion	20	0.0	null
beckoner of evil	shadow word: death	20	0.0	null
raven idol	mark of y'shaarj	20	0.0	null
whirlwind	shield block	20	0.0	null
armorsmith	grim patron	20	0.0	null
bloodsail corsair	backstab	20	0.0	null
cruel taskmaster	bash	20	0.0	null
river crocolisk	murloc raider	20	0.0	null
river crocolisk	sen'jin shieldmasta	20	0.0	null
feral spirit	brann bronzebeard	20	0.0	null
druid of the saber	druid of the claw	20	0.0	null
loot hoarder	druid of the claw	20	0.0	null
feral rage	jade behemoth	20	0.0	null
animal companion	cloaked huntress	20	0.0	null
polymorph	forbidden flame	20	0.0	null
manic soulcaster	emperor thaurissan	20	0.0	null
burgly bully	forgotten torch	20	0.0	null
jade lightning	lava shock	20	0.0	null
forbidden flame	firelands portal	20	0.0	null
bilefin tidehunter	argent squire	20	0.0	null
northshire cleric	sen'jin shieldmasta	20	0.0	null
mistress of mixtures	huge toad	20	0.0	null
loot hoarder	freezing potion	20	0.0	null
worgen infiltrator	quick shot	20	0.0	null
arcane blast	freezing potion	20	0.0	null
acolyte of pain	unstable portal	20	0.0	null
kabal courier	spellbreaker	20	0.0	null
raven idol	savage roar	20	0.0	null
thing from below	healing wave	20	0.0	null
flamewreathed faceless	aya blackpaw	20	0.0	null
possessed villager	bloodfury potion	20	0.0	null
backstab	the curator	20	0.0	null
raven idol	bloodsail corsair	20	0.0	null
bloodsail corsair	murloc warleader	20	0.0	null
upgrade!	murloc warleader	20	0.0	null
jungle panther	cold blood	20	0.0	null
totem golem	bluegill warrior	20	0.0	null
secretkeeper	divine favor	20	0.0	null
bloodsail corsair	knife juggler	20	0.0	null
spirit claws	argent horserider	19	4.0	null
bloodhoof brave	shield slam	19	3.0	null
haunted creeper	knife juggler	19	3.0	null
armorsmith	wild pyromancer	19	3.0	null
snipe	animal companion	19	3.0	null
mistress of mixtures	dread infernal	19	2.0	null
fiery war axe	hobart grapplehammer	19	1.0	null
bloodmage thalnos	dark arakkoa	19	1.0	null
novice engineer	archmage antonidas	19	1.0	null
wrath	violet teacher	19	1.0	null
sir finley mrrgglton	zoobot	19	0.4	null
enchanted raven	the curator	19	0.4	null
murloc tinyfin	bilefin tidehunter	19	0.4	null
smuggler's crate	timber wolf	19	0.4	null
mad scientist	freezing trap	19	0.4	null
smuggler's crate	infested wolf	19	0.4	null
tunnel trogg	stormcrack	19	0.4	null
feral spirit	lava shock	19	0.4	null
kabal lackey	counterspell	19	0.4	null
kabal lackey	kabal crystal runner	19	0.4	null
bloodfen raptor	river crocolisk	19	0.4	null
murloc raider	murloc tidehunter	19	0.4	null
fiery bat	dire wolf alpha	19	0.4	null
totem golem	crackle	19	0.4	null
ancestral knowledge	stormcrack	19	0.4	null
trogg beastrager	trogg beastrager	19	0.2	null
avenge	avenge	19	0.2	null
animal companion	animal companion	19	0.2	null
the coin	deadly fork	19	0.0	null
fiery bat	knife juggler	19	0.0	null
dark peddler	azure drake	19	0.0	null
small-time buccaneer	armorsmith	19	0.0	null
wickerflame burnbristle	consecration	19	0.0	null
grimestreet outfitter	grimestreet smuggler	19	0.0	null
twilight whelp	onyxia	19	0.0	null
dirty rat	spellbreaker	19	0.0	null
sir finley mrrgglton	reno jackson	19	0.0	null
thoughtsteal	shadow word: death	19	0.0	null
sir finley mrrgglton	swashburglar	19	0.0	null
power overwhelming	second-rate bruiser	19	0.0	null
twilight whelp	sylvanas windrunner	19	0.0	null
noble sacrifice	muster for battle	19	0.0	null
swashburglar	assassinate	19	0.0	null
kabal courier	lord jaraxxus	19	0.0	null
grimestreet outfitter	acidic swamp ooze	19	0.0	null
mirror image	polymorph	19	0.0	null
mirror image	firelands portal	19	0.0	null
jeweled scarab	shadow word: pain	19	0.0	null
innervate	the curator	19	0.0	null
undercity huckster	piloted shredder	19	0.0	null
grimestreet informant	grimestreet informant	19	0.0	null
grimestreet informant	dirty rat	19	0.0	null
bloodsail corsair	soul of the forest	19	0.0	null
swashburglar	fiery war axe	19	0.0	null
wild pyromancer	equality	19	0.0	null
fiery bat	argent horserider	19	0.0	null
the coin	lightwell	19	0.0	null
the coin	confessor paletress	19	0.0	null
argent squire	small-time recruits	19	0.0	null
loot hoarder	forbidden healing	19	0.0	null
the coin	shady dealer	19	0.0	null
swashburglar	thing from below	19	0.0	null
kabal courier	entomb	19	0.0	null
smuggler's run	netherspite historian	19	0.0	null
fiery bat	barnes	19	0.0	null
coldlight oracle	jade idol	19	0.0	null
blackwing technician	holy nova	19	0.0	null
arcane intellect	mirror entity	19	0.0	null
twilight whelp	shifting shade	19	0.0	null
southsea deckhand	faerie dragon	19	0.0	null
museum curator	sylvanas windrunner	19	0.0	null
northshire cleric	frostbolt	19	0.0	null
swashburglar	shado-pan rider	19	0.0	null
grimestreet outfitter	small-time recruits	19	0.0	null
swashburglar	public defender	19	0.0	null
barnes	ragnaros the firelord	19	0.0	null
flame imp	kabal courier	19	0.0	null
corruption	reno jackson	19	0.0	null
corruption	refreshment vendor	19	0.0	null
jade idol	mire keeper	19	0.0	null
fierce monkey	blood to ichor	19	0.0	null
wyrmrest agent	alexstrasza	19	0.0	null
alleycat	on the hunt	19	0.0	null
kabal courier	eviscerate	19	0.0	null
swashburglar	fierce monkey	19	0.0	null
acidic swamp ooze	faerie dragon	19	0.0	null
mistress of mixtures	evil heckler	19	0.0	null
the coin	blessing of might	19	0.0	null
flame imp	darkbomb	19	0.0	null
buccaneer	loot hoarder	19	0.0	null
small-time buccaneer	bear trap	19	0.0	null
northshire cleric	shadow madness	19	0.0	null
innervate	wisps of the old gods	19	0.0	null
mind control tech	ice block	19	0.0	null
mistress of mixtures	small-time buccaneer	19	0.0	null
tomb pillager	sinister strike	19	0.0	null
barnes	sap	19	0.0	null
frost nova	fireball	19	0.0	null
loot hoarder	burgly bully	19	0.0	null
coldlight oracle	naturalize	19	0.0	null
dirty rat	frost nova	19	0.0	null
the coin	forlorn stalker	19	0.0	null
innervate	starfall	19	0.0	null
blood to ichor	ravaging ghoul	19	0.0	null
southsea deckhand	mad scientist	19	0.0	null
the coin	wrathion	19	0.0	null
kindly grandmother	hunter's mark	19	0.0	null
the coin	scaled nightmare	19	0.0	null
the coin	deathwing, dragonlord	19	0.0	null
polymorph	fireball	19	0.0	null
shrinkmeister	the coin	19	0.0	null
living roots	disciple of c'thun	19	0.0	null
shadow word: pain	ysera	19	0.0	null
argent squire	aldor peacekeeper	19	0.0	null
smuggler's run	azure drake	19	0.0	null
arcanite reaper	tunnel trogg	19	0.0	null
acidic swamp ooze	barnes	19	0.0	null
feral spirit	devolve	19	0.0	null
mistress of mixtures	doppelgangster	19	0.0	null
mistress of mixtures	keeper of uldaman	19	0.0	null
netherspite historian	sylvanas windrunner	19	0.0	null
mulch	fandral staghelm	19	0.0	null
netherspite historian	fiery war axe	19	0.0	null
deathlord	second-rate bruiser	19	0.0	null
jade idol	lunar visions	19	0.0	null
wild pyromancer	shadow word: pain	19	0.0	null
acolyte of pain	sir finley mrrgglton	19	0.0	null
acidic swamp ooze	druid of the claw	19	0.0	null
frothing berserker	execute	19	0.0	null
doomsayer	youthful brewmaster	19	0.0	null
patches the pirate	bash	19	0.0	null
mistress of mixtures	grimestreet informant	19	0.0	null
corruption	siphon soul	19	0.0	null
the coin	grim patron	19	0.0	null
archmage antonidas	kazakus	19	0.0	null
cult sorcerer	acolyte of pain	19	0.0	null
brann bronzebeard	jade behemoth	19	0.0	null
buccaneer	jade spirit	19	0.0	null
tracking	barnes	19	0.0	null
shadow word: pain	faerie dragon	19	0.0	null
mistress of mixtures	daring reporter	19	0.0	null
kabal lackey	fireball	19	0.0	null
beneath the grounds	eviscerate	19	0.0	null
backstab	gang up	19	0.0	null
armorsmith	grimy gadgeteer	19	0.0	null
buccaneer	questing adventurer	19	0.0	null
novice engineer	polymorph	19	0.0	null
mana wyrm	vaporize	19	0.0	null
backstab	malygos	19	0.0	null
argent squire	faerie dragon	19	0.0	null
mistress of mixtures	tomb spider	19	0.0	null
living roots	the curator	19	0.0	null
imp gang boss	antique healbot	19	0.0	null
enchanted raven	darnassus aspirant	19	0.0	null
huge toad	sir finley mrrgglton	19	0.0	null
jade spirit	jade behemoth	19	0.0	null
shaku, the collector	jade shuriken	19	0.0	null
tracking	houndmaster	19	0.0	null
mana geode	power word: shield	19	0.0	null
the coin	red mana wyrm	19	0.0	null
doomsayer	jade spirit	19	0.0	null
jade spirit	healing wave	19	0.0	null
mistress of mixtures	pit fighter	19	0.0	null
secretkeeper	piloted shredder	19	0.0	null
tunnel trogg	everyfin is awesome	19	0.0	null
devolve	white eyes	19	0.0	null
devolve	ancestral spirit	19	0.0	null
smuggler's run	squirming tentacle	19	0.0	null
flamewreathed faceless	hex	19	0.0	null
hex	finders keepers	19	0.0	null
enchanted raven	moonglade portal	19	0.0	null
the coin	grand crusader	19	0.0	null
bloodsail corsair	swipe	19	0.0	null
dragon egg	bloodsail raider	19	0.0	null
swashburglar	cult master	19	0.0	null
bloodmage thalnos	mire keeper	19	0.0	null
devolve	jade chieftain	19	0.0	null
southsea deckhand	xaril, poisoned mind	19	0.0	null
fiery bat	bluegill warrior	19	0.0	null
murloc warleader	keeper of uldaman	19	0.0	null
dark peddler	silverware golem	19	0.0	null
undercity huckster	murloc warleader	19	0.0	null
jungle panther	azure drake	19	0.0	null
shaku, the collector	defender of argus	19	0.0	null
tunnel trogg	finja, the flying star	19	0.0	null
maelstrom portal	madam goya	19	0.0	null
cruel taskmaster	armorsmith	18	3.0	null
druid of the saber	savage combatant	18	3.0	null
alexstrasza's champion	murloc warleader	18	3.0	null
argent horserider	shadowstep	18	2.2	null
southsea deckhand	doomhammer	18	2.0	null
beckoner of evil	doomcaller	18	2.0	null
twilight elder	disciple of c'thun	18	2.0	null
museum curator	excavated evil	18	2.0	null
possessed villager	shadow bolt	18	2.0	null
possessed villager	abyssal enforcer	18	2.0	null
small-time buccaneer	southsea squidface	18	1.4	null
n'zoth's first mate	captain greenskin	18	1.4	null
swashburglar	gadgetzan ferryman	18	1.2	null
bloodhoof brave	alley armorsmith	18	1.0	null
southsea deckhand	death's bite	18	1.0	null
small-time buccaneer	stormforged axe	18	1.0	null
priest of the feast	power word: shield	18	1.0	null
enchanted raven	zoobot	18	0.4	null
avenge	competitive spirit	18	0.4	null
mad scientist	mirror entity	18	0.4	null
animal companion	dispatch kodo	18	0.4	null
stormcrack	lightning storm	18	0.4	null
southsea captain	dread corsair	18	0.4	null
